duration,pdays,previous,emp.var.rate,euribor3m,nr.employed,contact_telephone,month_mar,poutcome_nonexistent,poutcome_success,y
-0.38397523871543165,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.23821101944235648,0.3980276831130174,1.0,0.0,1.0,0.0,no
-0.1680118671864488,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7186787665466171,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.40919932580919616,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6579570758082874,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.9062139371400628,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.30936971036905575,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7151415806783648,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.5135532616328213,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.19281713413311966,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.2858100698386213,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.4549219494943741,-0.9147793298985275,0.0,0.0,0.0,0.0,no
-0.596012003489342,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.6352780710400662,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.19281713413311966,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.25832382255311437,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
1.1238417552323756,0.20103133533451345,1.4946074069997437,-0.13959079456236456,0.6532408279839511,-0.9147793298985275,0.0,0.0,0.0,0.0,no
0.9746306985396239,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7163206426344492,0.8365350928366287,0.0,0.0,1.0,0.0,yes
1.0060435525802032,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6538303589619928,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.6392046777951386,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.4131259325642686,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7174997045905331,0.8365350928366287,0.0,0.0,1.0,0.0,no
3.2599158299917694,-4.9891857667906345,1.4946074069997437,0.01889169794104849,-1.6771751282162224,-2.3742080155111576,1.0,0.0,0.0,1.0,yes
-0.03450723751398671,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6544198899400351,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.038433844269059124,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.830453182507152,-2.142057033892784,0.0,0.0,0.0,0.0,no
0.3385204042178927,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6544198899400351,0.3328624952903114,1.0,0.0,1.0,0.0,no
3.9352921918642245,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.19942472122702815,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.3818201082171617,-0.9147793298985275,0.0,0.0,1.0,0.0,no
0.5662635960120928,0.20103133533451345,1.4946074069997437,2.554611577995655,0.16039293034080776,0.3980276831130174,0.0,0.0,0.0,0.0,no
-0.5174798683878937,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6526512970059088,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.33685595765456267,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7151415806783648,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.6863239588560076,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.714552049700323,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.3447091711647075,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6579570758082874,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.34078256440963506,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,-0.9147793298985275,0.0,0.0,1.0,0.0,no
0.27176808938166164,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.4637649141650049,-0.9147793298985275,0.0,0.0,1.0,0.0,yes
0.32674058395267547,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7151415806783648,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.7609294872023835,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7151415806783648,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.6274248575299214,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
3.786081135171473,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.16039293034080776,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.482140407592242,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.6666909250806455,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6526512970059088,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.6431312845502111,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.2497651691357452,-0.9147793298985275,0.0,1.0,1.0,0.0,no
-0.3290027441444178,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6538303589619928,0.3328624952903114,1.0,0.0,1.0,0.0,no
1.8502640049207724,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.4236768076581463,-0.9147793298985275,0.0,0.0,1.0,0.0,no
-0.8198285885284697,0.20103133533451345,1.4946074069997437,-0.13959079456236456,0.6532408279839511,-0.9147793298985275,0.0,0.0,0.0,0.0,no
0.3345937974628203,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.35648899142992474,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6520617660278671,0.3328624952903114,1.0,0.0,1.0,0.0,no
0.11470381917876506,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.4782138008371696,0.20103133533451345,3.3405707981337596,-0.13959079456236456,-1.4637649141650049,-0.9147793298985275,0.0,0.0,0.0,0.0,no
-0.9179937574052801,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7169101736124909,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.8630212628342663,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7180892355685748,0.8365350928366287,1.0,0.0,1.0,0.0,no
2.2232916466526516,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7169101736124909,0.8365350928366287,0.0,0.0,1.0,0.0,yes
-0.6627643183255731,0.20103133533451345,-0.3513559841342726,-2.675310674616971,-1.7738582086151167,-2.022587522884492,1.0,0.0,1.0,0.0,no
0.7665205405207859,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.5567459359386179,0.20103133533451345,1.4946074069997437,-1.8828982120999063,-1.6034837559609678,-1.2256715801360163,0.0,0.0,0.0,0.0,no
-0.6784707453458627,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7180892355685748,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.5685257562038352,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
0.11863042593383748,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.4637649141650049,-0.9147793298985275,0.0,0.0,1.0,0.0,no
0.07151114487296849,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7169101736124909,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.3761220252052868,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.4443103918896176,-0.9147793298985275,0.0,0.0,1.0,0.0,no
-0.7177368128965869,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.6392046777951386,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7180892355685748,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.1091127658603626,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.1264836394439823,0.20103133533451345,1.4946074069997437,-0.13959079456236456,0.6532408279839511,-0.9147793298985275,0.0,0.0,0.0,0.0,no
-0.6038652169994869,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.714552049700323,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.6077918237545593,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.6532408279839511,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.8708744763444111,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.8365350928366287,1.0,0.0,1.0,0.0,no
0.739034293235279,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7151415806783648,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.030580630758914297,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6573675448302452,0.8365350928366287,1.0,0.0,1.0,0.0,no
0.024391863812099512,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.7059569926313697,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.4443103918896176,-0.9147793298985275,0.0,0.0,0.0,0.0,no
-0.5645991494487628,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.4767345956819296,-0.9147793298985275,0.0,0.0,1.0,0.0,no
-0.8865809033647007,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.2897366765936937,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7174997045905331,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.5073644946860065,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.7609294872023835,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.23821101944235648,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.69025056561108,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.714552049700323,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.2975898901038385,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.7373698466719489,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.3818201082171617,-0.9147793298985275,0.0,0.0,1.0,0.0,no
-0.6313514642849938,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.4236768076581463,-0.9147793298985275,0.0,0.0,0.0,0.0,no
-0.6745441385907903,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.1915715077168833,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.5135532616328213,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7186787665466171,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.6369425176033963,0.20103133533451345,-0.3513559841342726,-1.8828982120999063,-1.6889657477770632,-1.2256715801360163,0.0,0.0,1.0,0.0,no
-0.8355350155487594,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.35256238467485235,0.20103133533451345,-0.3513559841342726,-2.675310674616971,-1.7726791466590324,-2.022587522884492,0.0,0.0,1.0,0.0,no
0.5466305622367307,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7180892355685748,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.623498250774849,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.449026639713954,-0.9147793298985275,0.0,0.0,1.0,0.0,no
-0.9022873303849904,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6585466067863291,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.3172229238792006,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.449026639713954,-0.9147793298985275,0.0,0.0,0.0,0.0,no
3.8371270229874144,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,yes
-0.5645991494487628,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.714552049700323,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.5174798683878937,0.20103133533451345,-0.3513559841342726,-2.675310674616971,-1.785648828175957,-2.022587522884492,0.0,0.0,1.0,0.0,yes
-0.623498250774849,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
1.363364767291793,0.20103133533451345,-0.3513559841342726,0.9697866529615257,-1.6447509244239102,-2.7543382778102616,0.0,0.0,1.0,0.0,no
-0.9847460722415111,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.3818201082171617,-0.9147793298985275,0.0,0.0,0.0,0.0,no
0.8960985634381756,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7127834567661968,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.6431312845502111,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7110148638320707,0.8365350928366287,1.0,0.0,1.0,0.0,no
0.4445387866048479,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.19281713413311966,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.8316084087936869,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6579570758082874,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.5606725426936903,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6538303589619928,0.3328624952903114,1.0,0.0,1.0,0.0,no
1.9523557805526552,-4.9891857667906345,3.3405707981337596,-0.13959079456236456,-1.464943976121089,-0.9147793298985275,0.0,0.0,0.0,0.0,no
-0.6156450372647041,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6538303589619928,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.17979168745166607,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7186787665466171,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.018800810493697053,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7163206426344492,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.6981037791212248,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7151415806783648,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.5269975284613686,0.20103133533451345,-0.3513559841342726,-2.0413807046033194,-1.7939022618685456,-1.9411310381061124,0.0,0.0,1.0,0.0,yes
0.9039517769483205,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.436056958197029,-0.9147793298985275,0.0,0.0,1.0,0.0,no
-0.254397215798042,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,1.0,0.0,1.0,0.0,no
1.363364767291793,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.19281713413311966,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.3761220252052868,-4.937075153315482,1.4946074069997437,-1.8828982120999063,-1.7160841727669967,-1.2256715801360163,0.0,0.0,0.0,1.0,no
0.18930934752514095,0.20103133533451345,-0.3513559841342726,-1.8828982120999063,-1.6577206059408351,-1.2256715801360163,1.0,0.0,1.0,0.0,no
3.507292055561331,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7127834567661968,0.8365350928366287,0.0,0.0,1.0,0.0,yes
-0.2858100698386213,0.20103133533451345,-0.3513559841342726,-1.8828982120999063,-1.7084202700524502,-1.2256715801360163,0.0,0.0,1.0,0.0,yes
-0.0580668780444212,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7110148638320707,0.8365350928366287,1.0,0.0,1.0,0.0,no
0.5858966297874548,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.3818201082171617,-0.9147793298985275,1.0,0.0,0.0,0.0,no
-0.6706175318357179,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7186787665466171,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.6666909250806455,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7151415806783648,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.43894773328644543,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.371208550612405,-0.9147793298985275,0.0,0.0,1.0,0.0,no
-0.7373698466719489,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.16039293034080776,0.3980276831130174,1.0,0.0,1.0,0.0,no
1.0099701593352757,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.047951504342534,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
0.927511417478755,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,-0.9147793298985275,0.0,0.0,1.0,0.0,no
1.3790711943120826,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.16039293034080776,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.21905775500239022,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7174997045905331,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.7884157344878904,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.7020303858762973,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7186787665466171,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.5174798683878937,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.19281713413311966,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.6077918237545593,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.4278035245044405,-0.9147793298985275,0.0,0.0,1.0,0.0,no
0.0204652570570271,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7174997045905331,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.4507275535516627,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6573675448302452,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.5253330818980386,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7169101736124909,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.012612043546882269,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.6745441385907903,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7163206426344492,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.34637361772803754,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7163206426344492,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.5724523629589076,0.20103133533451345,-0.3513559841342726,0.01889169794104849,-1.6795332521283906,-2.3742080155111576,0.0,0.0,1.0,0.0,no
-0.3486357779197799,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.4549219494943741,-0.9147793298985275,0.0,0.0,0.0,0.0,no
-0.19549811447195573,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.6274248575299214,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7121939257881547,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.12089258612557983,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.4443103918896176,-0.9147793298985275,1.0,0.0,1.0,0.0,no
0.4916580676657169,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6573675448302452,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.8080487682632524,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.3818201082171617,-0.9147793298985275,0.0,0.0,1.0,0.0,no
0.4327589663396307,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.4637649141650049,-0.9147793298985275,0.0,0.0,0.0,0.0,no
4.25334733902509,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.4767345956819296,-0.9147793298985275,0.0,0.0,1.0,0.0,yes
-0.851241442569049,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,1.0,0.0,1.0,0.0,no
0.4327589663396307,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.8551680493241215,0.20103133533451345,1.4946074069997437,2.554611577995655,0.7186787665466171,0.3980276831130174,1.0,0.0,0.0,0.0,no
-0.7373698466719489,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.4549219494943741,-0.9147793298985275,0.0,0.0,0.0,0.0,no
9.408982008435173,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7180892355685748,0.8365350928366287,1.0,0.0,1.0,0.0,yes
-0.8551680493241215,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.8365350928366287,0.0,0.0,1.0,0.0,no
0.18930934752514095,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.4767345956819296,-0.9147793298985275,0.0,0.0,1.0,0.0,no
-0.4075348792458661,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.715731111656407,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.6470578913052835,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.4549219494943741,-0.9147793298985275,0.0,0.0,0.0,0.0,no
-0.7216634196516594,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6544198899400351,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.9140671506502077,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.16039293034080776,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.23476418202267987,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.714552049700323,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.43894773328644543,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
0.7900801810512205,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.449026639713954,-0.9147793298985275,0.0,0.0,1.0,0.0,yes
3.094998346278728,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6526512970059088,0.3328624952903114,1.0,0.0,1.0,0.0,yes
-0.12481919288065225,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7169101736124909,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.9611864317110766,0.20103133533451345,-0.3513559841342726,2.554611577995655,0.16039293034080776,0.3980276831130174,0.0,0.0,1.0,0.0,no
-0.49784683461253165,0.20103133533451345,1.4946074069997437,-0.13959079456236456,-1.4118861880973055,-0.9147793298985275,0.0,0.0,0.0,0.0,no
-0.36041559818499713,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7186787665466171,0.8365350928366287,0.0,0.0,1.0,0.0,no
1.9837686345932346,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7110148638320707,0.8365350928366287,1.0,0.0,1.0,0.0,yes
1.9248695332671484,0.20103133533451345,-0.3513559841342726,-2.675310674616971,-1.7885964830661674,-2.022587522884492,0.0,0.0,1.0,0.0,yes
-0.15623204692123158,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.6532408279839511,0.3328624952903114,1.0,0.0,1.0,0.0,no
-0.34078256440963506,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,-1.436056958197029,-0.9147793298985275,0.0,0.0,1.0,0.0,no
0.07151114487296849,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.7180892355685748,0.8365350928366287,0.0,0.0,1.0,0.0,no
-0.6627643183255731,0.20103133533451345,-0.3513559841342726,-0.13959079456236456,0.714552049700323,0.8365350928366287,1.0,0.0,1.0,0.0,no
-0.898360723629918,0.20103133533451345,-0.3513559841342726,-2.675310674616971,-1.7272852613497955,-2.022587522884492,0.0,0.0,1.0,0.0,no
